contig_id,class,family
Miniopterus~africanus~polyomavirus~1~isolate~KY369,20,20
Murine~pneumotropic~virus~isolate~#6018,20,20
Mus~musculus~polyomavirus~3~isolate~MPoV3~NYC~2015~K003~3347,20,20
Bank~vole~polyomavirus~isolate~KS~14~281,20,20
Myotis~polyomavirus~VM~2008,20,20
Pan~troglodytes~verus~polyomavirus~8~isolate~Ch~Regina,20,20
Panthera~leo~polyomavirus~1~isolate~3884,20,20
Yellow~baboon~polyomavirus~2~DNA,20,20
Pteronotus~davyi~polyomavirus~1~isolate~GTM203,20,20
Bat~polyomavirus~2b~isolate~R266,20,20
Rat~polyomavirus~2~strain~PITT4,20,20
Rousettus~aegyptiacus~polyomavirus~1~DNA,20,20
Squirrel~monkey~polyomavirus,20,20
Saimiri~sciureus~polyomavirus~1,20,20
Sciurus~carolinensis~polyomavirus~1~isolate~9804_KS15~0573,20,20
Vicugna~pacos~polyomavirus~1~isolate~UCD1,20,20
California~sea~lion~polyomavirus~1,20,20
Giant~panda~polyomavirus~isolate~GPPyV1,20,20
Canis~lupus~polyomavirus~1~isolate~8472,20,20
Human~polyomavirus~6,20,20
Human~polyomavirus~7,20,20
MW~polyomavirus,20,20
STL~polyomavirus~strain~MA138,20,20
Raccoon~associated~polyomavirus~2~isolate~Rac2,20,20
Bovine~polyomavirus,20,20
Capra~aegagrus~polyomavirus~1~isolate~7515~C~008~11~3B,20,20
Potamochoerus~porcus~polyomavirus~1~isolate~9780~PI225,20,20
Goose~hemorrhagic~polyomavirus,20,20
Budgerigar~fledgling~disease~virus~~~1,20,20
Crow~polyomavirus,20,20
Butcherbird~polyomavirus~isolate~AWH19840,20,20
Erythrura~gouldiae~polyomavirus~1~strain~1209,20,20
Lonchura~maja~polyomavirus~1~strain~14534~2011,20,20
Adelie~penguin~polyomavirus~isolate~AdPyV_Crozier_2012,20,20
Finch~polyomavirus,20,20
Canary~polyomavirus,20,20
Dolphin~polyomavirus~1~isolate~DPyV~1~Trachea~2010,20,20
Black~sea~bass~polyomavirus~1~isolate~2835,20,20
Giant~guitarfish~polyomavirus~1~isolate~UGA1,20,20
Sparus~aurata~polyomavirus~1,20,20
Trematomus~bernacchii~polyomavirus~1~isolate~BIS330,20,20
Trematomus~polyomavirus~1~isolate~PES6,20,20
Human~papillomavirus~type~32,21,21
Human~papillomavirus~ORF~E6,21,21
Human~papillomavirus~type~10~genomic~DNA,21,21
Human~papillomavirus~160~DNA,21,21
Human~papillomavirus~type~94~complete~genome,21,21
Human~papillomavirus~type~125~complete~genome,21,21
Human~papillomavirus~type~117~clone~K6,21,21
Human~Papillomavirus~type~XS2,21,21
Human~papillomavirus~type~28,21,21
Human~papillomavirus~type~29,21,21
Human~papillomavirus~type~3~genomic~DNA,21,21
Human~papillomavirus~type~77~E6,21,21
Human~papillomavirus~~~61,21,21
Human~papillomavirus~type~83,21,21
Human~papillomavirus~type~84,21,21
Human~papillomavirus~type~86~candidate,21,21
Human~papillomavirus~~~cand89,21,21
Human~papillomavirus~type~87~(candidate)~complete~genome,21,21
Human~papillomavirus~type~81~complete~genome,21,21
Human~papillomavirus~type~62~isolate~Qv18091,21,21
Human~papillomavirus~type~102,21,21
Human~papillomavirus~type~114,21,21
Human~papillomavirus~type~72~E6,21,21
Human~papillomavirus~~~2,21,21
Human~papillomavirus~type~57~complete~DNA,21,21
Human~papillomavirus~type~27~genomic~DNA,21,21
Human~papillomavirus~type~26,21,21
Human~papillomavirus~type~69~DNA,21,21
Human~papillomavirus~type~82~DNA,21,21
Human~papilloma~virus~type~51~genomic~DNA,21,21
Human~papillomavirus~type~30~genomic~DNA,21,21
Human~papillomavirus~type~66,21,21
Human~papillomavirus~type~53,21,21
Human~papillomavirus~type~56~genomic~DNA,21,21
Human~papillomavirus~~~18,21,21
Human~papillomavirus~candHPV85,21,21
Human~papillomavirus~type~68a,21,21
Human~papillomavirus~type~97,21,21
Human~papillomavirus~ORFs,21,21
Human~papillomavirus~type~70,21,21
Human~papillomavirus~type~45~genomic~DNA,21,21
Human~papilloma~virus~type~59,21,21
Human~papillomavirus~type~7~genomic~DNA,21,21
Human~papillomavirus~type~91,21,21
Human~papillomavirus~type~43~complete~genome,21,21
Human~papillomavirus~type~40~genomic~DNA,21,21
Human~papillomavirus~type~16,21,21
Human~papillomavirus~type~67~complete~genome,21,21
Human~papillomavirus~type~58~complete~genome,21,21
Human~papillomavirus~type~31~(HPV~31)~complete~genome,21,21
Human~papillomavirus~type~33,21,21
Human~papillomavirus~type~35H~genomic~DNA,21,21
Human~papillomavirus~type~52~genomic~DNA,21,21
Human~papillomavirus~type~6b,21,21
Human~papillomavirus~type~74~subtype~AE10,21,21
Human~papillomavirus~type~11~(HPV~11)~complete~genome,21,21
Human~papillomavirus~type~44,21,21
Human~papilloma~virus~type~13~DNA,21,21
Pygmy~Chimpanzee~papilloma~virus~type~1~DNA,21,21
Human~papillomavirus~type~34,21,21
Human~papillomavirus~type~73~E6,21,21
Rhesus~monkey~papillomavirus,21,21
Macaca~fascicularis~papillomavirus~type~7~Mac18,21,21
Macaca~fascicularis~papillomavirus~type~3~Mac26,21,21
Macaca~fascicularis~papillomavirus~type~6~Mac39,21,21
Macaca~fascicularis~papillomavirus~type~4~Mac54,21,21
Macaca~fascicularis~papillomavirus~type~8~Mac70,21,21
Macaca~fascicularis~papillomavirus~type~5~Mac76,21,21
Macaca~fascicularis~papillomavirus~type~10~isolate~Mac616,21,21
Macaca~fascicularis~papillomavirus~type~9~isolate~Mac592,21,21
Macaca~fascicularis~papillomavirus~type~11~isolate~Mac1637,21,21
Papio~hamadryas~papillomavirus~type~1,21,21
Macaca~fuscata~papillomavirus~1~isolate~OSCC1,21,21
Human~papillomavirus~54,21,21
Human~papillomavirus~type~71~DNA,21,21
Human~papillomavirus~type~90,21,21
Human~papillomavirus~type~106,21,21
Colobus~guereza~papillomavirus~type~1~isolate~CgPV1,21,21
Human~papillomoavirus~type~5,21,21
Human~papillomavirus~type~93,21,21
Macaca~fascicularis~papillomavirus~type~1,21,21
Human~papillomavirus~type~98,21,21
Human~papillomavirus~type~99,21,21
Human~papillomavirus~type~105,21,21
Human~papillomavirus~type~118~clone~K2,21,21
Human~papillomavirus~type~124,21,21
Colobus~guereza~papillomavirus~type~2,21,21
Human~papillomavirus~type~143~isolate~CL3220,21,21
Human~papillomavirus~type~152~isolate~Muc17.1,21,21
Human~papillomavirus~type~8,21,21
Human~papillomavirus~type~47~(HPV~47)~+~sense~strand,21,21
Human~papillomavirus~type~20,21,21
Human~papillomavirus~type~21,21,21
Human~papillomavirus~type~24,21,21
Human~papillomavirus~type~36,21,21
Human~papillomavirus~type~12~genomic~DNA,21,21
Human~papillomavirus~type~14D~genomic~DNA,21,21
Human~papillomavirus~type~19~genomic~DNA,21,21
Human~papillomavirus~type~25~genomic~DNA,21,21
Human~papillomavirus~type~9,21,21
Human~papillomavirus~type~107,21,21
Human~papillomavirus~type~110,21,21
Human~papillomavirus~type~111,21,21
Human~papillomavirus~type~100,21,21
Human~papillomavirus~type~104,21,21
Human~papillomavirus~type~113,21,21
Human~papillomavirus~type~151,21,21
Human~papillomavirus~type~120,21,21
Human~papillomavirus~type~122,21,21
Human~papillomavirus~type~159~complete~genome,21,21
Human~papillomavirus~type~174~complete~genome,21,21
Human~papillomavirus~type~145~isolate~CL4112,21,21
Human~papillomavirus~type~22,21,21
Human~papillomavirus~type~23,21,21
Human~papillomavirus~type~37,21,21
Human~papillomavirus~type~38,21,21
Human~papillomavirus~type~15~genomic~DNA,21,21
Human~papillomavirus~type~17~genomic~DNA,21,21
Human~papillomavirus~type~80~E6,21,21
Human~papillomavirus~type~49,21,21
Human~papillomavirus~type~115~isolate~GC02,21,21
Human~papillomavirus~type~75~E6,21,21
Human~papillomavirus~type~76~E6,21,21
Human~papillomavirus~type~92,21,21
Human~papillomavirus~type~96,21,21
Human~papillomavirus~type~150,21,21
Macaca~fascicularis~papillomavirus~type~2,21,21
Canine~papillomavirus~3,21,21
Canine~papillomavirus~5~isolate~Birkenfeld,21,21
Canine~papillomavirus~9,21,21
Canine~papillomavirus~11,21,21
Canine~papillomavirus~12~isolate~Deacon~C,21,21
Canine~papillomavirus~18~isolate~Boston~2015,21,21
Canine~papillomavirus~20~isolate~Ada,21,21
Canine~papillomavirus~4,21,21
Canine~papillomavirus~16~isolate~Chana,21,21
Canine~papillomavirus~8,21,21
Canine~papillomavirus~10,21,21
Canine~papillomavirus~14~from~Switzerland,21,21
Canine~papillomavirus~15~isolate~Hercules2012,21,21
European~elk~papillomavirus,21,21
Rangifer~tarandus~papillomavirus~1,21,21
Deer~papillomavirus,21,21
Ovine~papillomavirus~~~1,21,21
ovine~papillomavirus~2~complete~genome,21,21
Bovine~papillomavirus~~~1,21,21
Bovine~papillomavirus~type~13,21,21
Bos~grunniens~papillomavirus~type~1~strain~QH~1,21,21
Bovine~papillomavirus~type~14~isolate~CGKnose1,21,21
Bovine~papillomavirus~type~2,21,21
Capreolus~capreolus~papillomavirus~1,21,21
Deltapapillomavirus~5~isolate~DE1641~14,21,21
Camelus~dromedarius~papillomavirus~type~1,21,21
Camelus~dromedarius~papillomavirus~type~2,21,21
Giraffa~camelopardalis~papillomavirus~1~isolate~GC2011,21,21
Equus~asinus~papillomavirus~AA~2014~isolate~Asinara,21,21
Sus~scrofa~papillomavirus~type~1,21,21
Francolinus~leucoscepus~papillomavirus~1,21,21
European~hedgehog~papillomavirus,21,21
Equine~papillomavirus~3,21,21
Equine~papillomavirus~2,21,21
Equus~ferus~caballus~papillomavirus~type~4,21,21
Equus~ferus~caballus~papillomavirus~type~5,21,21
Ovine~papillomavirus~type~3~isolate~Sar1,21,21
Rupicapra~rupicapra~papillomavirus~1,21,21
Bos~taurus~papillomavirus~16,21,21
Bos~taurus~papillomavirus~18,21,21
Pudu~puda~papillomavirus~type~1,21,21
Bettongia~penicillata~papillomavirus,21,21
Morelia~spilota~papillomavirus~1~isolate~Zurich~2009,21,21
Zalophus~californianus~papillomavirus~1,21,21
Eptesicus~serotinus~papillomavirus~type~2,21,21
Saimiri~sciureus~papillomavirus~type~1~isolate~Mac2066,21,21
Saimiri~sciureus~papillomavirus~type~2~isolate~Mac2067.1,21,21
Saimiri~sciureus~papillomavirus~type~3~isolate~Mac2167.2,21,21
Alouatta~guariba~papillomavirus~1~isolate~AgPV1_PPV03_SP,21,21
Talpa~europaea~papillomavirus~isolate~Bruges~2009~22,21,21
Phocoena~phocoena~papillomavirus~4,21,21
Eptesicus~serotinus~papillomavirus~type~1,21,21
Eptesicus~serotinus~papillomavirus~type~3,21,21
Equine~papillomavirus~type~6,21,21
Equus~ferus~caballus~papillomavirus~type~7,21,21
Castor~canadensis~papillomavirus~type~1~isolate~CcanPV1,21,21
Miniopterus~schreibersii~papillomavirus~1~strain~TT20F,21,21
Feline~papillomavirus~type~2~isolate~Main~Coon~2007,21,21
Eidolon~helvum~papillomavirus~type~1~E6~(E6),21,21
Bovine~papillomavirus~7,21,21
Bos~taurus~papillomavirus~19,21,21
Bos~taurus~papillomavirus~21,21,21
Caretta~caretta~papillomavirus~1,21,21
Chelonia~mydas~papillomavirus~1,21,21
Bovine~papillomavirus~type~5,21,21
Bovine~papillomavirus~type~8,21,21
Cervus~papillomavirus~2~isolate~BernieDPV,21,21
Fringilla~coelebs~papillomavirus,21,21
Human~papillomavirus~type~4,21,21
Human~papillomavirus~type~95~E6~gene,21,21
Human~papillomavirus~type~173,21,21
Human~papillomavirus~205,21,21
Human~papillomavirus~type~65~complete~genome,21,21
Human~papillomavirus~type~48,21,21
Human~papillomavirus~type~200~isolate~HPV200,21,21
Human~papillomavirus~type~50,21,21
Human~papillomavirus~type~60,21,21
Human~papillomavirus~type~88,21,21
Human~papillomavirus~type~101,21,21
Human~papillomavirus~type~103,21,21
Human~papillomavirus~type~108,21,21
Human~papillomavirus~type~109,21,21
Human~papillomavirus~type~123,21,21
Human~papillomavirus~type~149,21,21
Human~papillomavirus~type~134,21,21
Human~papillomavirus~type~138~isolate~GH13,21,21
Human~papillomavirus~type~139~isolate~GH1646,21,21
Human~papillomavirus~155~isolate~SE42,21,21
Human~papillomavirus~type~170~isolate~KC8,21,21
Human~papillomavirus~type~112,21,21
Human~papillomavirus~type~119,21,21
Human~papillomavirus~type~147~isolate~GH659,21,21
Human~papillomavirus~type~164~isolate~KC4,21,21
Human~papillomavirus~type~168~isolate~KC15,21,21
Human~papillomavirus~116,21,21
Human~papillomavirus~type~129,21,21
Human~papillomavirus~type~121,21,21
Human~papillomavirus~type~130,21,21
Human~papillomavirus~type~133,21,21
Human~papillomavirus~type~142~isolate~GH1302,21,21
Human~papillomavirus~type~180~isolate~FA69,21,21
Human~papillomavirus~type~126,21,21
Human~papillomavirus~type~136,21,21
Human~papillomavirus~type~140,21,21
Human~papillomavirus~type~141~isolate~NJ2801Cn,21,21
Human~papillomavirus~type~154~isolate~PV77,21,21
Human~papillomavirus~type~169~isolate~KC6,21,21
Human~papillomavirus~type~171,21,21
Human~papillomavirus~type~202~isolate~HPV202,21,21
Gammapapillomavirus~HPV127,21,21
Human~papillomavirus~157,21,21
Human~papillomavirus~type~132,21,21
Human~papillomavirus~type~148,21,21
Human~papillomavirus~type~165~isolate~KC7,21,21
Human~papillomavirus~type~199~isolate~KC82~SLO,21,21
Human~papillomavirus~158,21,21
Human~papillomavirus~type~128,21,21
Human~Papillomavirus~type~153,21,21
Human~papillomavirus~type~131,21,21
Human~papillomavirus~type~135,21,21
Human~papillomavirus~type~179~complete~genome,21,21
Human~papillomavirus~type~146~isolate~GH1677,21,21
Human~papillomavirus~type~137,21,21
Human~papillomavirus~type~144,21,21
Human~papillomavirus~type~156~isolate~GC01,21,21
Human~papillomavirus~type~161~isolate~KC1,21,21
Human~papillomavirus~type~166~isolate~KC9,21,21
Human~papillomavirus~type~162~isolate~KC2,21,21
Human~papillomavirus~type~163~isolate~KC3,21,21
Human~papillomavirus~type~167~isolate~KC10,21,21
Human~papillomavirus~type~172,21,21
Human~papillomavirus~type~175~isolate~SE87,21,21
Human~papillomavirus~type~178,21,21
Human~papillomavirus~type~197~isolate~SE46,21,21
Human~papillomavirus~type~184~complete~genome,21,21
Human~papillomavirus~type~187~isolate~ACS447,21,21
Human~papillomavirus~type~201~isolate~HPV201,21,21
Mastomys~natalensis~papillomavirus,21,21
Rattus~norvegicus~papillomavirus~2,21,21
Rattus~norvegicus~papillomavirus~3~isolate~Rat_60S,21,21
Peromyscus~papillomavirus~type~1~strain~M~14~PmPV1,21,21
Oryctolagus~cuniculus~papillomavirus~1,21,21
Cottontail~rabbit~papillomavirus,21,21
Felis~domesticus~papillomavirus~type~1,21,21
Lynx~rufus~papillomavirus~type~1,21,21
Puma~concolor~papillomavirus~type~1,21,21
Panthera~leo~persica~papillomavirus~type~1,21,21
Uncia~uncia~papillomavirus~type~1,21,21
Lambdapapillomavirus~2,21,21
Canine~papillomavirus~6~isolate~Zurich,21,21
Procyon~lotor~papillomavirus~1,21,21
Enhydra~lutris~papillomavirus~1~isolate~6898~13,21,21
Crocuta~crocuta~papillomavirus~1,21,21
Human~papillomavirus~~~1,21,21
Human~papillomavirus~type~63,21,21
Human~papillomavirus~type~204~isolate~A342,21,21
Human~papillomavirus~type~41,21,21
Ursus~maritimus~papillomavirus~1,21,21
Phocoena~spinipinnis~papillomavirus~complete~genome,21,21
Phocoena~phocoena~papillomavirus~1,21,21
Tursiops~truncatus~papillomavirus~5~strain~Tt08~09~5,21,21
Tursiops~truncatus~papillomavirus~6~strain~Tt08~305,21,21
Capra~hircus~papillomavirus~type~1,21,21
Mesocricetus~auratus~papillomavirus~1~complete~genome,21,21
Phodopus~sungorus~papillomavirus~type~1,21,21
Mastomys~coucha~papillomavirus~2,21,21
Old~World~harvest~mouse~papillomavirus,21,21
Rattus~norvegicus~papillomavirus~1~EES~2009,21,21
Mus~musculus~papillomavirus~type~1~isolate~MusPV,21,21
Apodemus~sylvaticus~papillomavirus~1,21,21
Rousettus~aegyptiacus~papillomavirus~type~1,21,21
Eidolon~helvum~papillomavirus~2,21,21
Eidolon~helvum~papillomavirus~3,21,21
Trichechus~manatus~latirostris~papillomavirus~1,21,21
Trichechus~manatus~latirostris~papillomavirus~2,21,21
Trichechus~manatus~papillomavirus~3~strain~TmPV~3,21,21
Trichechus~manatus~papillomavirus~4~strain~TmPV~4,21,21
Erethizon~dorsatum~papillomavirus~type~1,21,21
Canine~papillomavirus~2,21,21
Canine~papillomavirus~7~isolate~Edinburgh,21,21
Canine~papillomavirus~17,21,21
Canine~Papillomavirus~19~isolate~tvmb1,21,21
Canine~papillomavirus~13~isolate~Zurich~2011,21,21
Felis~catus~papillomavirus~3,21,21
Felis~catus~papillomavirus~4~isolate~MY~3,21,21
Mustela~putorius~papillomavirus~1~isolate~MpPV1,21,21
Psittacus~erithacus~timneh~papillomavirus,21,21
Rhinolophus~ferrumequinum~papillomavirus~type~1,21,21
Pygoscelis~adeliae~papillomavirus~isolate~Crozier_2013,21,21
Pygoscelis~adeliae~papillomavirus~2,21,21
Vulpes~vulpes~papillomavirus~1~isolate~ILAT~93957,21,21
Myotis~ricketti~papillomavirus~1,21,21
Equus~caballus~papillomavirus~8~strain~NCSU,21,21
Rusa~timorensis~papillomavirus~type~1~isolate~IZW~39~08,21,21
Fulmarus~glacialis~papillomavirus~1,21,21
Tursiops~truncatus~papillomavirus~type~1,21,21
Tursiops~truncatus~papillomavirus~type~3,21,21
Delphinus~delphis~papillomavirus,21,21
Tursiops~truncatus~papillomavirus~4~strain~Tt08~09~4,21,21
Tursiops~truncatus~papillomavirus~7~strain~Tt09~43,21,21
Tursiops~truncatus~papillomavirus~2,21,21
Phocoena~phocoena~papillomavirus~2,21,21
Bovine~papillomavirus~3,21,21
Bovine~papillomavirus~9~DNA,21,21
Bovine~papillomavirus~10~DNA,21,21
Bovine~papillomavirus~type~11~DNA,21,21
Bovine~papillomavirus~type~6~complete~genome,21,21
Bovine~papillomavirus~type~15~strain~Aks~02,21,21
UNVERIFIED:~Bovine~papillomavirus~04AC14,21,21
Bovine~papillomavirus~type~4~(BPV~4)~genome,21,21
Bovine~papillomavirus~type~12~isolate~PR000001,21,21
Rangifer~tarandus~papillomavirus~2~isolate~RtPV2,21,21
Bos~taurus~papillomavirus~17,21,21
Cervus~elaphus~papillomavirus~type~2,21,21
Equus~caballus~papillomavirus~type~1,21,21
Sparus~aurata~papillomavirus~1,21,21
Sea~star~associated~densovirus~structural~protein~and~nonstructural~protein~genes,22,22
Cherax~quadricarinatus~densovirus~non~structural~protein~3,22,22
Ambidensovirus~CaaDV1~strain~CH~OY~1~NS3,22,22
Blattella~germanica~densovirus~1,22,22
Diaphorina~citri~densovirus,22,22
Dysaphis~plantaginea~densovirus~isolate~2~11~2002~putative~non~structural~proteins,22,22
Myzus~persicae~densovirus,22,22
Bombyx~mori~densovirus~1,22,22
Casphalia~extranea~densovirus,22,22
Dendrolimus~punctatus~densovirus,22,22
Papilio~polyxenes~densovirus,22,22
Helicoverpa~armigera~densovirus,22,22
Acheta~domesticus~mini~ambidensovirus~isolate~Kalamazoo,22,22
Haematobia~irritans~densovirus~isolate~HiDV~URU,22,22
Periplaneta~fuliginosa~densovirus,22,22
Culex~pipiens~densovirus,22,22
Galleria~mellonella~densovirus,22,22
Planococcus~citri~densovirus,22,22
Solenopsis~invicta~densovirus~isolate~SiDNV~Arg,22,22
Acheta~domestica~densovirus,22,22
Tetranychus~urticae~associated~ambidensovirus~strain~Lisbon~putative~NS1~protein,22,22
Anopheles~gambiae~densonucleosis~virus,22,22
Aedes~albopictus~densovirus~2~DNA,22,22
Cachavirus~1A~strain~IDEXX1,22,22
Feline~chaphamaparvovirus~isolate~IDEXX~1,22,22
Desmodus~rotundus~parvovirus~strain~DRA25~nonstructural~protein~1~and~capsid~protein~1~genes,22,22
Tasmanian~devil~associated~chapparvovirus~1~strain~Tasmania~Sarcophilus_harrisii~2017~frag_3871_SRR8048111~NS1~and~VP1~VP2~genes,22,22
Tasmanian~devil~associated~chapparvovirus~2~strain~Tasmania~Sarcophilus_harrisii~2017~frag_4262_SRR8048117~NS1~and~VP1~VP2~genes,22,22
Tasmanian~devil~associated~chapparvovirus~6~strain~Tasmania~Sarcophilus_harrisii~2017~frag_4482_SRR8048117~NS1~and~VP1~VP2~genes,22,22
Turkey~parvovirus~TP1~2012~HUN~NS1~and~NP~genes,22,22
Chicken~chapparvovirus~2~strain~RS~BR~15~2S~NS1~and~capsid~protein~genes,22,22
Protoparvovirus~HK~2014~isolate~ParvoQ45~2013~NS1~(NS1)~gene,22,22
Peafowl~parvovirus~1~isolate~PePV1,22,22
Peafowl~parvovirus~2~isolate~PePV2,22,22
Capuchin~kidney~parvovirus~isolate~Cc_AM_T3,22,22
Psittacara~leucophthalmus~chapparvovirus~isolate~BR_DF11,22,22
Mouse~kidney~parvovirus~strain~Centenary~Institute,22,22
Rat~parvovirus~2~isolate~9~non~structural~protein~1~(NS1)~and~capsid~protein~1~(VP1)~genes,22,22
Porcine~parvovirus~7~isolate~GX49,22,22
Fenneropenaeus~chinensis~hepatopancreatic~densovirus,22,22
Syngnathus~scovelli~chapparvovirus,22,22
Penaeus~stylirostris~penstyldensovirus~1~non~structural~protein~1,22,22
Aleutian~mink~disease~virus,22,22
Gray~fox~amdovirus~NS1,22,22
Raccoon~dog~amdovirus~isolate~HS~R~NS1,22,22
Skunk~amdoparvovirus~strain~SK~23,22,22
Amdoparvovirus~sp.~isolate~amdo~CA1,22,22
Artibeus~jamaicensis~parvovirus~1,22,22
Pigeon~parvovirus~A~strain~HK8~nonstructural~protein,22,22
Turkey~parvovirus~260,22,22
Red~crowned~crane~parvovirus~isolate~yc~7,22,22
Canine~minute~virus~isolate~GA~3~NS1,22,22
Canine~bocavirus~1~isolate~Con~161,22,22
Feline~bocavirus,22,22
Feline~bocavirus~2~isolate~POR1,22,22
Feline~bocaparvovirus~3~isolate~FBD1,22,22
Mink~bocavirus~1~clone~1~non~structural~protein~1~(NS1),22,22
Myotis~myotis~bocavirus~1,22,22
Bat~bocavirus~WM40~nonstructural~protein~(NS1),22,22
Bat~bocavirus~XM30~nonstructural~protein~(NS1),22,22
Miniopterus~schreibersii~bat~bocaparvovirus~strain~str24~NS1~(NS1)~gene,22,22
Rousettus~leschenaultii~bocaparvovirus~1~strain~Rol~BtBoV1_56C_ML_YN_2012,22,22
Lagomorph~bocaparvovirus~1~strain~LBoV~160~01~ITA,22,22
California~sea~lion~bocavirus~1~isolate~1153~NS1,22,22
California~sea~lion~bocavirus~3~isolate~9805~NS1,22,22
Primate~bocaparvovirus~1~isolate~Salvador1,22,22
Human~bocavirus~2c~PK~isolate~PK~5510,22,22
Primate~bocaparvovirus~3~isolate~MmBOV,22,22
Rat~bocavirus~strain~HK1S,22,22
Murine~bocavirus~isolate~MBV~NYC~2014~Q055~1700,22,22
Bovine~parvovirus~1~strain~Abinanti,22,22
Porcine~bocavirus~1~pig~ZJD~China~2006,22,22
Bocavirus~pig~SX~China~2010~NS1~(NS1),22,22
Porcine~bocavirus~H18,22,22
Porcine~bocavirus~3,22,22
Ungulate~bocaparvovirus~6~strain~Ungulate~bocaparvovirus~6~strain~USII~03,22,22
Dromedary~camel~bocaparvovirus~1~isolate~197C~F~NS1~(NS1),22,22
Dromedary~camel~bocaparvovirus~2~isolate~16C~F~NS1~(NS1),22,22
Vicugna~pacos~bocaparvovirus,22,22
Sesavirus~CSL10538~NS1~and~VP1~genes,22,22
Bovine~parvovirus~2,22,22
Porcine~parvovirus~4,22,22
Roe~deer~copiparvovirus~isolate~BE1801,22,22
Porcine~parvovirus~6~strain~P15~1~nonstructural~protein~and~capsid~protein~genes,22,22
Bosavirus~MS~2016a,22,22
Equine~parvovirus~H~nonstructural~protein~and~virion~protein~genes,22,22
Adeno~associated~virus~~~2,22,22
Adeno~associated~virus~5,22,22
Muscovy~duck~parvovirus,22,22
Avian~adeno~associated~virus~ATCC~VR~865,22,22
Feline~dependoparvovirus~isolate~VRI~849~non~structural~replication~protein~(NS1)~and~capsid~protein~(VP1)~genes,22,22
Bat~adeno~associated~virus~YNM,22,22
California~sea~lion~adeno~associated~virus~1~isolate~1187~Rep78~and~VP1~genes,22,22
Murine~adeno~associated~virus~1~isolate~MAAV1~NYC~Manhattan~poolF1,22,22
Murine~adeno~associated~virus~2~isolate~MAAV2~NYC~Manhattan~poolF1,22,22
Snake~parvovirus~1,22,22
Bearded~dragon~parvovirus~strain~2014,22,22
Seal~parvovirus,22,22
Human~parvovirus~B19,22,22
Simian~parvovirus~non~structural~protein~NS1,22,22
Rhesus~macaque~parvovirus~long~terminal~repeat,22,22
Pig~tailed~macaque~parvovirus~long~terminal~repeat,22,22
Chipmunk~parvovirus~NS1,22,22
Bovine~parvovirus~3~putative~non~structural~protein~and~putative~capsid~protein~genes,22,22
Slow~loris~parvovirus~1~strain~Buddha_08,22,22
Canine~parvovirus,22,22
Sea~otter~parvovirus~1~isolate~4850~06~NS1~(NS1),22,22
Canine~protoparvovirus~strain~ITA~2015~297~NS1,22,22
Fox~parvovirus~isolate~Fox~6~non~structural~polyprotein,22,22
